Osm id,Name,Hospital Type,Address,state,district,pincode,telephone,Email,website,latitude,Longitude
644,"Eye-Q Super Speciality Eye Hospitals, Sonipat",Private,"K. Plaza, Atlas Road, Near State Bank of India",Haryana,Sonipat,131001,"0130 2210002, 0130 2211002",NA,http://www.eyeqindia.com/,NA,NA
645,Saxena Multispeciality Hospital,Private,"112 – 113, T. P. Scheme, Delhi Road",Haryana,Sonipat,131001,"0130 2232211, 0130 2218811",info@saxenahospital.com,http://saxenahospital.com/,NA,NA
646,Mool Chand Jain Hospital,Private,"Namaste Chowk, Ganaur",Haryana,Sonipat,131101,0130 2462160,contact@moolchandjainhospital.com,http://moolchandjainhospital.com/,29.1354,77.020843
647,"BPS Govt. Medical College, Khanpur Kalan",Private,Sonepat,Haryana,Sonipat,131305,"01263 283063,01263 282406,01263 283064",info@bpsgmckhanpur.ac.in,http://bpsgmckhanpur.ac.in/,29.153578,76.809356
648,"Eye-Q Super Speciality Eye Hospitals, Yamunanagar",Private,Near Sapphire Hotel,Haryana,Yamunanagar,135003,NA,NA,http://www.eyeqindia.com/,NA,NA
649,Jindal Hospital,Private,"Sector-17, Huda,Jagadhari",Haryana,Yamunanagar,135001,"01732 261699, 01732 262699",jindallifecare@gmail.com,http://jindalhospital.co.in/,30.155342,77.293152
650,J P Hospital,Private,"Near Luxmi Theater,Jagadhi Road",Haryana,Yamunanagar,135001,"01732 221500, 01732 221501",jphospital@gmail.com,http://www.jphospitals.com/,30.126263,77.290565
651,Dr. Rajendra Prasad GovernmentMedical College,Public,"Kangra Chamunda,Bye Pass, NH - 20",Himachal Pradesh,Kangra,176001,"01892 267115, 01892 2678640",principal.tanda@gmail.com,www.rpgmc.ac.in,32.098275,76.300766
652,Indira Gandhi Medical College and Hospital,Public,Indira Gandhi Medical College,Himachal Pradesh,Shimla,171001,"0177 2804251, 0177 2651854,0177 2803073,0177 2654713",info@igmcshimla.org,http://www.igmcshimla.org/,31.107127,77.183113
653,"Government Medical College, Jammu",Public,"Government Medical College, Bakshi Nagar",Jammu and Kashmir,Jammu,180001,0191 2584247,pmcjammu@gmail.com,http://gmcjammu.nic.in,32.736012,74.853992
654,Acharya Shri Chander College of Medical Sciences and Hospital (ASCOMS),Public,"Bye Pass Road, Sidhra",Jammu and Kashmir,Jammu,180017,"0191 2662536,0191 2662268, 0191 2662270, 0191 2662324",contact@ascomscollege.com,http://www.ascomscollege.com,NA,NA
655,Bee Enn General Hospital,Private,"A unit of Bee Enn Charitable Trust, Talab Tillo Road",Jammu and Kashmir,Jammu,180002,"0191 2505310, 0191 2552086, 0191 2555631",bngh@beeenngroup.com,http://www.beeenngroup.com,32.729714,74.84113
656,Dr K.D's Eye Hospital,Private,"513- C, Sainik Colony",Jammu and Kashmir,Jammu,180011,0191 2469990,NA,http://www.kdeyehospital.com/,NA,NA
657,Santosh Eye Care Centre,Private,373 Shastri Nagar,Jammu and Kashmir,Jammu,180004,0191 2432729,NA,NA,32.695149,74.855982
658,Kristu Jyoti Hospital,Private,"National Highway, 1-A Diani, Samba",Jammu and Kashmir,Jammu,184121,01923 246033,NA,www.kritujyotisamba.com,32.543358,75.147253
659,S H S Memorial Hospital,Private,"Rehari Chowk, 32, Colony Road, Near Gurowara, Rehari",Jammu and Kashmir,Jammu,180005,0191 2541952,NA,NA,NA,NA
660,Government Medical College Hospital,Public,"Maheshpura Chowk, Bakshinagar",Jammu and Kashmir,Jammu,180001,"0191 2584234, 0191 258424","pmcjammu@gmail.com, principal_gmcj1@dataone.in",http://www.gmcjammu.nic.in/,NA,NA
661,Sri Maharaja Gulab Singh ( SMGS) Hospital,Public,"Shalamar, Resham Ghar Colony",Jammu and Kashmir,Jammu,180001,"0191 2547635,0191 2547637,0191 2547639",NA,http://gmcjammu.nic.in/smgs.aspx,32.733554,74.862036
662,Government Chest Diseases and Tuberculosis Hospital,Public,"Opposite the Medical College Hospital Complex, C-4, Medical Enclave, GMC",Jammu and Kashmir,Jammu,180001,0191 2545796,NA,http://gmcjammu.nic.in/cdhospital.aspx,NA,NA
663,"Centre For Sight, Rehari Chungi",Private,"228, B. C. Road, Rehari Chungi, Near Maharishi Dayanand Hospital",Jammu and Kashmir,Jammu,180005,"0191 2545482, 0191 2545484, 0191 2545486, 0191 2565479",infojammu@centreforsight.net,http://www.centreforsight.net/,NA,NA
664,"Centre For Sight, Trikuta Nagar",Private,"67, Sector-6, Trikuta Nagar",Jammu and Kashmir,Jammu,180012,"0191 2470196, 0191 2475655",infojammu@centreforsight.net,http://www.centreforsight.net/,NA,NA
665,Amandeep Superspeciality OPD Clinic,Private,"Greater Kailash Chownk, NH-1 A",Jammu and Kashmir,Jammu,180011,NA,NA,http://www.amandeephospital.org/,NA,NA
666,Sher-i-Kashmir Institute of Medical Sciences,Public,"Sher - i - Kashmir Institute of Medical Sciences Soura, Srinaga",Jammu and Kashmir,Srinagar,190011,"0194 2401013, 0194 2403470",contactus@skims.ac.in,http://www.skims.ac.in/,34.135321,74.800264
667,"Government Medical College, Srinagar",Public,Karan Nagar,Jammu and Kashmir,Srinagar,190010,0194 2453114,NA,NA,34.086216,74.798797
668,Patliputra Medical College and Hospital,Public,"Patliputra Medical College, BCCL Township",Jharkhand,Hazaribagh,825301,0326 2236000,NA,http://www.pmchdhanbad.com/EN/index.aspx,23.797684,86.4356
669,Mahatma Gandhi Memorial Medical College and Hospital,Public,"MGM Medical College, Dimna Roand",Jharkhand,Jamshedpur,831001,0651 2360859,info@mgmmedicalcollege.org,http://www.mgmmedicalcollege.org/,22.81149,86.210447
670,Rajendra Institute of Medical Sciences,Public,"Rajendra Medical College and Hospital, Rajendra Institute of Medical Sciences Bariatu, Ranchi, Jharkhand, Phone-",Jharkhand,Ranchi,834009,(0651) 2541533,NA,http://www.rimsranchi.org/,23.389385,85.351092
671,St.John's Medical College Hospital,Private,"Sarjapur Road, John Nagar, Koramangala",Karnataka,Bangalore,560034,"080 22065230, 080 22065504, 080 22065505,080 22065508",sjmcbng@rguhs.nic.in,http://www.stjohns.in/hospital/#sthash.1e07FWcp.dpuf,12.928886,77.613155
672,Columbia Asia Hospital,Private,"Columbia Asia Hospital, Hebbal KempapuraPhone-",Karnataka,Bangalore,560024,"080 41791000, 080 30123456",customercare.hblr@columbiaasia.com,http://www.columbiaasia.com/india/hospitals/hebbal,13.05097,77.593799
673,"Apollo Hospitals, Bangalore",Private,"154/11, Opp, I.I.M, Bannerghatta Road,",Karnataka,Bengaluru,560076,"080 26304050, 080 26304051",customercare_bangalore@apollohospitals.com,www.apollohospitalsbangalore.com,12.896128,77.598529
674,Narayana Hrudayalaya Hospitals,Private,"No.258/A, Bommasandra Industrial Area, Hosur Road, Anekal Taluk",Karnataka,Bengaluru,560099,080 71222222,info@hrudayalaya.com,www.narayanahospitals.com,12.834606,77.745652
675,Ananya Hospital,Private,"No. 389/44, 19th Main, 1st Block, Rajajinagar",Karnataka,Bengaluru,560010,"080 23527411, 080 23527422",enquiries@ananyahospital.org,www.ananyahospital.org,12.99976,77.550508
676,National Institute of Mental Health and Neuro Sciences (NIMHANS),Public,Hosur Road,Karnataka,Bengaluru,560029,"080 26995001, 080 26564140","rmo@nimhans.kar.nic.in , ms@nimhans.kar.nic.in",www.nimhans.kar.nic.in,12.939697,77.59561
677,Columbia Asia Referral Hospital,Private,"26/4, Brigade Gateway, Malleswaram West",Karnataka,Bengaluru,560055,080 39898969,NA,www.columbiaasia.com,13.014157,77.55604
678,Manipal Hospital,Private,"98, HAL Airport Road",Karnataka,Bengaluru,560017,"080 25024444, 080 25023344 ,080 25023888",info@manipalhospitals.com,www.manipalhospitals.com,12.959016,77.649178
679,"Fortis Hospitals, Bannerghatta Road",Private,"154/9, Bannerghatta Road, Opp.IIM-B",Karnataka,Bengaluru,560076,080 66214444,enquiries@fortishospitals.in,www.fortishospitals.com,12.894777,77.598641
680,"Kidwai Cancer Institute, Bangalore",Private,Dr. M.H Marigowda Road,Karnataka,Bengaluru,560 029,080 26094000,NA,www.kidwai.kar.nic.in,12.937566,77.59853
681,BGS Global Hospitals,Private,"67, Uttarahalli Road, Kengeri",Karnataka,Bengaluru,560060,080 26255555,web.enquiries@globalhospitalsindia.com,www.globalhospitalsindia.com,12.903077,77.497442
682,Vagus Super Speciality Hospital,Private,"6/7/8, 4th Main, 18th Cross, Chitrashilpi Venkatappa Road, Malleshwaram",Karnataka,Bengaluru,560003,"080 23569970, 080 23082900",info@vagushospital.com,www.vagushospital.com,13.008513,77.568444
683,Mallya Hospital,Private,No.2 Vittal Mallya Road,Karnataka,Bengaluru,560001,080 22277979,info@mallyahospital.net,www.mallyahospital.net,12.968092,77.595107
684,"Nova Specialty Surgery Center, Koramangala",Private,"Opus, 143, 1st Cross, 5th Block, Koramangala",Karnataka,Bengaluru,560034,080 43485555,info@novamedicalcenters.com,www.novaspecialtysurgery.com,12.933838,77.620262
685,Sri Jayadeva Institute of Cardiovascular Sciences and Research,Private,"9th Block, Bannerghatta Road, Jayanagar",Karnataka,Bengaluru,560069,"080 22977400, 080 22977500",info@jayadevacardiology.com,www.jayadevacardiology.com,12.917945,77.59924
686,Bangalore Baptist Hospital,Private,"Hebbal, Bellary Road",Karnataka,Bengaluru,560024,"080 22024700, 080 23437971","info@bbh.org.in , bbh@bbh.org.in",www.bbh.org.in,13.03533,77.590058
687,Bangalore Institute of Oncology,Private,"No 8 , P.Kalinga Rao Road , Sampangiram Nagar",Karnataka,Bengaluru,560027,"080 40206000, 080 3669999",info@hcgoncology.com,www.hcgoncology.com,NA,NA
688,Bowring and Lady Curzon Hospital,Public,"Lady Curzon Road , Shivaji Nagar",Karnataka,Bengaluru,560001,"080 25591325, 080 25591326",bowringandladycurzonhospital@gmail.com,www.bmcri.org,12.982235,77.604294
689,Vikram Hospital,Private,"No.71/1, Millers Road",Karnataka,Bengaluru,560052,"080 71004500, 080 45004500",NA,www.vikramhospital.com,12.988223,77.592167
690,Shekar Nethralaya,Private,"3rd Phase, 633, 100 Feet Ring Road, J.P.Nagar",Karnataka,Bengaluru,560078,"080 26586211, 080 26594505",info@shekarnethralaya.com,www.shekarnethralaya.com,12.906506,77.595939
691,Nethradhama Superspeciality Eye Hospital,Private,"256/14, Kanakapura Main Road, 7th Block, Jayanagar",Karnataka,Bengaluru,560082,"080 26088000, 080 26633533",appointment@nethradhama.org,www.nethradhama.org,12.925255,77.577359
692,Hosmat Hospital,Private,"45, Magrath Road, Off Richmond Road",Karnataka,Bengaluru,560025,"080 25593796, 080 25543797",mail@hosmatnet.com,www.hosmatnet.com,12.969041,77.613451
693,Marvel hospitals and Fertility centre,Private,"No-8 1st Main, 1st Block Koramangala",Karnataka,Bengaluru,560034,NA,NA,http://www.marvelhospitals.com/,NA,NA
694,Sakra World Hospital,Private,"SY NO 52/2 & 52/3, Devarabeesanahalli, Varthur Hobli",Karnataka,Bengaluru,560103,080 49694969,connect@sakraworldhospital.com,http://sakraworldhospital.com/,12.932086,77.685173
695,KMC Hospital,Private,Attavar,Karnataka,Mangalore,575001,0824 2445858,NA,www.kmchospitalsmangalore.com,12.858948,74.848117
696,"KMC Hospital, Ambedkar Circle",Private,Ambedkar (Jyothi) Circle,Karnataka,Mangalore,575001,0824 2444590,NA,www.kmchospitalsmangalore.com,12.872,74.848973
697,"T.D Medical College, Alappuzha",Public,Vandanam,Kerala,Alappuzha,688005,0477 2282015,tdmcalappuzha@gmail.com,www.tdmcalappuzha.org,9.416207,76.347721
698,V.G.Saraf Memorial Hospital,Private,"39 /4603, Sreekandath Road, Ravipuram",Kerala,Cochin,682016,"0484 2380452, 0484 2362882",vgsarafhospital@gmail.com,http://vgsarafhospital.com/,9.961441,76.287818
699,Pariyaram Medical College,Public,"Pariyaram hospital, Pariyaram",Kerala,Kannur,670503,"0497 2808080, 0497 2808111",NA,www.mcpariyaram.com/,12.071276,75.293257
700,Dr. Somervell Memorial CSI Medical College,Public,Karakonam P.O,Kerala,Karakonam,695504,"0471 2250233,0471 2250506",NA,http://www.drsmcsimchk.org/,8.391093,77.17332
701,AmritaInstitute Of Medical Sciences,Public,"Ponekkara Post, Kochi",Kerala,Kochi,682041,"0484 2801234, 0484 2801285, 0484 400 234, 0484 681234",NA,www.aimshospital.org,10.033082,76.293883
702,Cochin Medical College and Hospital,Public,"HMT Colony P.O, Kalamassery, Kerala.",Kerala,Kochi,683503,"0484 2411460, 0484 2754000",NA,www.cmccochin.org,10.053476,76.355565
703,Sree Narayana Institute of Medical Science,Public,"Chalakka, P.O. North Kuthiyathodu, Ernakulam Dist., Kerala,",Kerala,Kochi,683594,"0484 2573023, 0484 2573060",info@snims.org,www.snims.org,10.156644,76.282123
704,Don Bosco Hospital,Private,"N. Paravur, Ernakulam Dist , Kochi, Kerala.",Kerala,Kochi,683513,"0484 2444875, 0484 2444876",donboscohospital@yahoo.com,http://www.donboscohospital.org/,10.146577,76.226637
705,Amrita Institute of Medical Sciences (AIMS),Private,"AIMS Ponekkara P. O, Kochi, Kerala.",Kerala,Kochi,682041,"0484 2801234, 0484 2851234, 0484 4001234",patientservices@aims.amrita.edu,http://www.aimshospital.org,NA,NA
706,Punarnava Ayurveda Hospital,Private,"Edappally North P.O, Kochi, Kerala.",Kerala,Kochi,682024,"0484 2801415, 0484 2801416",mail@punarnava.net,http://www.punarnava.net,10.040689,76.296242
707,Lourdes Hospital,Private,"Lourde Hospital Road, Ernakulam, Kochi,Kerala.",Kerala,Kochi,682012,"0484 4123456, 0484 4125555",lourdeshospital@vsnl.com,http://www.lourdeshospital.in,10.006646,76.277735
708,Malankara Orthodox Syrian Church Medical College (M.O.S.C.M.C),Public,"Ernakulam Distt., Kolencherry, Kerala.",Kerala,Kolencherry,682311,"0484 3055555, 0484 3055621",NA,www.moscmm.org,9.982882,76.475454
709,Azeezia Medical College,Public,"Meeyannoor P.O., Kollam, Kerala.",Kerala,Kollam,691537,0474 3069200,NA,http://www.azeezia.com/,8.889827,76.739717
710,A.A.Rahim Memorial District Hospital,Public,"Kollam,Kerala.",Kerala,Kollam,691001,0474 2742004,NA,NA,NA,NA
711,CHC Neendakara,Public,"Puthenthura P.O-Neendakara, Kerala.",Kerala,Kollam,691588,0476 2680227,NA,NA,8.926238,76.592243
712,Dr.A.Shahul Hammed Superintend Taluk Hospital,Public,"Taluk Hospital Punalur, Kerala.",Kerala,Kollam,691305,04752 222702,NA,NA,9.01723,76.92524
713,Govt.Rama Rao Hospital,Public,"Nedungolam, Nedungolam, Kollam,Kerala.",Kerala,Kollam,691334,0474 2512324,NA,NA,8.832475,76.682661
714,Govt. Victoriya Hospital,Public,"Kollam Bazar, Kollam, Kerala.",Kerala,Kollam,691001,0474 2752700,NA,NA,8.888522,76.585356
715,Taluk Head Quaters Hospital,Public,"Chirayinkeezhu, Thiruvananthapuram, Kerala.",Kerala,Kollam,695304,"0470 2646565, 0470 2452610",NA,NA,9.773801,76.514793
716,Taluk Hospital Kadakal,Public,"Taluk Hospital Kadakkal, Kerala.",Kerala,Kollam,691536,0474 2423301,NA,NA,8.826086,76.916648
717,"Government Medical College, Kottayam",Public,"Gandhinagar, Kottayam,Kerala.",Kerala,Kottayam,686008,"0481 2597284, 0481 2597279",NA,www.kottayammedicalcollege.org,9.634499,76.520874
718,"Government Medical College, Kozhikode",Public,"Medical College Road Kozhikode, Kerala.",Kerala,Kozhikode,673008,0495 2359110,NA,www.calicutmedicalcollege.ac.in,11.274213,75.838516
719,Malabar Medical College,Public,"Malabar Medical College,Modakkallur, P.O Atholi(Via), Kozhikode(Dist), Kerala.",Kerala,Modakkallur,673321,"0496 2701666, 0496 2701667, 0496 2701668",NA,www.mmccalicut.com/,11.435039,75.775173
720,Karuna Medical College,Public,"Karuna Medical College, Vilayodi, Chittur, Palakkad, Kerala.",Kerala,Palakkad,678103,"04923 221050, 04923 221794",NA,www.karunamedicalcollege.edu.in,10.680385,76.758337
721,General Hospital Adoor,Public,"Superintendent GH Adoor, P.O Pathanamthitta, Kerala.",Kerala,Pathanamthitta,691523,04734 223236,gshadoor@gmail.com,NA,9.261398,76.747473
722,M.E.S Medical College,Public,"MES Medical College, Palachode Po, Malaparamba , Kolathur,Via Perinthalmanna, Malappuram,Kerala.",Kerala,Perintalmanna,679322,04933 258305,NA,www.mesams.com/,10.957187,76.175525
723,Pushpagiri Medical College,Private,"Pushpagiri Group of Institutions Thiruvalla, Kerala.",Kerala,Thiruvalla,689101,0469 2700755,NA,www.pushpagiri.in/,9.382279,76.580076
724,"Government Medical College, Thiruvananthapuram",Public,"Trivandrum Medical College, Medical College PO, Thiruvananthapuram, Kerala.",Kerala,Thiruvananthapuram,695011,0471 2528386,NA,www.tmc.kerala.gov.in,8.523974,76.928179
725,"Government Medical College, Thrissur",Public,"Mulamkunnathukavu, Kerala.",Kerala,Thrissur,680596,0487 2201355,NA,www.mctcr.edu.in,10.612462,76.199415
726,Jubilee Mission Medical College and Research Centre,Public,"Trichur-Palghat Road, Thrissur, Kerala.",Kerala,Thrissur,680005,"0487 2432200, 0487 2421650",NA,www.jubileemissionmedicalcollege.org,10.520191,76.227824
727,Amala Institute of Medical Sciences,Public,"Amala Medical CollegeAmala Nagar ,Thrissur, Kerala.",Kerala,Thrissur,680555,"0487 2304000, 0487 2304116",NA,www.amalaims.org,10.561335,76.16711
728,Sree Gokulam Medical College and Research Foundation,Public,"Sree Gokulam Medical College, Venjaramoodu, P.O-Trivandrum, Kerala.",Kerala,Venjaramoodu,695607,"0472 3041234, 0472 3041000",NA,www.sgmc.in,8.69248,76.913019
729,"IG Hospital, Kavaratti",Public,"Indira Gandhi Hospital, Kavaratti, Lakshadweep,Kerala.",Lakshadweep,Kavaratti,262240,04896 262240,lk-igh@nic.in,http://lakshadweep.nic.in/ISLAND_web/kavaratti/MedicalHealth.html,10.555558,72.631911
730,Bombay Hospital,Private,"Ring Road, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452010,"0731 4077000, 0731 4001713",NA,www.bombayhospitalindore.com,22.754309,75.903101
731,CHL Hospitals,Private,"A.B.Road, Near L.I.G Square, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452008,"0731 662222, 0731 2549090",info@chlhospitals.com,www.chlhospitals.com,22.732292,75.88925
732,Vishesh Hospital,Private,"Near Geeta Bhawan Chouraha, A.B.Road, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452001,0731 4238111,vishesh@visheshhospital.com,www.vishesh.com,22.715658,75.883597
733,Gokuldas Hospital,Private,"Sarju Prasad Marg, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452001,"0731 2519212,0731 2519218",info@gokuldashospital.org,www.gokuldashospital.com,22.716322,75.875882
734,Choithram Hospital and Research Centre,Private,"Manik Bagh Road, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452014,"0731 2362491, 0731 4206750",medicine@choithram.org,www.choithram.org,22.705858,75.855448
735,Sahaj Hospital,Private,"South Tukogani, Near manas Bhawan, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452001,"0731 2510200,0731 2529723",hope.vinod@gmail.com,www.sahajhospitals.com,22.716619,75.874976
736,Beams Hospitals,Private,"15/2 South Tukoganj, Near Surya Hotel, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452001,0731 3941770,NA,www.beamshospitals.com,22.716973,75.875326
737,Arihant Hospital and Research Center,Private,"Situated in 283 - A, Gumasta Nagar, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452009,"0731 2785172, 0731 2785174",info@arihanthospital.com,www.arihanthospital.com,22.700227,75.830933
738,Suyash Hospital,Private,"Opposite M.G.M Medical college, A.B.Road, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452017,0731 2493911,NA,www.suyash.com,22.713868,75.884002
739,Rajshree Hospitals,Private,"Scheme No. 74 C, Sector D, Vijay Nagar, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452010,"0731 2445566, 0731 2445522,",info@rhrc.in,www.rajshreehospitals.com,22.757596,75.88502
740,Dr. Hardia Eye Hospital,Private,"69, Hardia Compound , Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452001,"0731 2705351, 0731 2705407",rajeevhardia@yahoo.co.in,www.drrajeevhardia.com,22.710803,75.870548
741,Varma Union Hospital,Private,"Dhar Road , Opp. Kastur cinema, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452002,"0731 2380609, 0731 4022000",info@varmaunionhospital.com,www.varmaunionhospital.com,NA,75.848361
742,Mohak Hitech Speciality Hospital,Private,"Sri Aurobindo Institute of Campus, Near M R 10 Crossing, Sanwer Road, Indore Ujjain State Highway, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452015,0731 4231700,NA,www.mohakhitechhospital.org,22.79879,75.844899
743,Gurjar Hospital and Endoscopy Centre,Private,"2/3, Sheme No - 44, A . B .Road, Bhanwarkua Square, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452001,"0731 2363716, 0731 2363717",info@gurjarhospital.com,www.gurjarhospital.com,22.691889,75.865928
744,Gurjar Hospital and Endoscopy Centre,Private,"102, Silver Sanchora Castle, Opposite Indore University, Behind Modi Petrol Pump, R N T Marg, Indore, Madhya Pradesh.",Madhya Pradesh,Indore,452001,"0731 2519922,0731 2529921",visioncentreindore@gmail.com,www.visioncentreindore.com,NA,NA
